index,key,dataset,method,model,trainer,train_size,fold,seed,status
27,0FVZwVbe,isruc_sg2,Fish50,usleep,usleep,,3,42,done
28,0FVZwVbe,isruc_sg2,Fish50,usleep,usleep,,4,42,done
29,0FVZwVbe,isruc_sg2,Fish50,usleep,usleep,,5,42,done
30,LtTG0Mu8,isruc_sg2,Full,usleep,usleep,,0,42,done
31,LtTG0Mu8,isruc_sg2,Full,usleep,usleep,,1,42,done
32,LtTG0Mu8,isruc_sg2,Full,usleep,usleep,,2,42,done
33,LtTG0Mu8,isruc_sg2,Full,usleep,usleep,,3,42,done
34,LtTG0Mu8,isruc_sg2,Full,usleep,usleep,,4,42,done
35,LtTG0Mu8,isruc_sg2,Full,usleep,usleep,,5,42,done
36,IbN98z7c,isruc_sg2,LoRA10,usleep,usleep,,0,42,done
37,IbN98z7c,isruc_sg2,LoRA10,usleep,usleep,,1,42,done
38,IbN98z7c,isruc_sg2,LoRA10,usleep,usleep,,2,42,done
39,IbN98z7c,isruc_sg2,LoRA10,usleep,usleep,,3,42,done
40,IbN98z7c,isruc_sg2,LoRA10,usleep,usleep,,4,42,done
41,IbN98z7c,isruc_sg2,LoRA10,usleep,usleep,,5,42,done
42,IEZXK2Zx,isruc_sg2,LoRA20,usleep,usleep,,0,42,done
43,IEZXK2Zx,isruc_sg2,LoRA20,usleep,usleep,,1,42,done
44,IEZXK2Zx,isruc_sg2,LoRA20,usleep,usleep,,2,42,done
45,IEZXK2Zx,isruc_sg2,LoRA20,usleep,usleep,,3,42,done
46,IEZXK2Zx,isruc_sg2,LoRA20,usleep,usleep,,4,42,done
47,IEZXK2Zx,isruc_sg2,LoRA20,usleep,usleep,,5,42,done
48,su5WXlqt,isruc_sg2,LoRA50,usleep,usleep,,0,42,done
49,su5WXlqt,isruc_sg2,LoRA50,usleep,usleep,,1,42,done
50,su5WXlqt,isruc_sg2,LoRA50,usleep,usleep,,2,42,done
51,su5WXlqt,isruc_sg2,LoRA50,usleep,usleep,,3,42,done
52,su5WXlqt,isruc_sg2,LoRA50,usleep,usleep,,4,42,done
53,su5WXlqt,isruc_sg2,LoRA50,usleep,usleep,,5,42,done
54,JVsxTAAc,isruc_sg2,PCA10,usleep,usleep,,0,42,done
55,JVsxTAAc,isruc_sg2,PCA10,usleep,usleep,,1,42,done
56,JVsxTAAc,isruc_sg2,PCA10,usleep,usleep,,2,42,done
57,JVsxTAAc,isruc_sg2,PCA10,usleep,usleep,,3,42,done
58,JVsxTAAc,isruc_sg2,PCA10,usleep,usleep,,4,42,done
59,JVsxTAAc,isruc_sg2,PCA10,usleep,usleep,,5,42,done
60,16tJ2XUW0,isruc_sg2,PCA20,usleep,usleep,,0,42,done
61,16tJ2XUW0,isruc_sg2,PCA20,usleep,usleep,,1,42,done
62,16tJ2XUW0,isruc_sg2,PCA20,usleep,usleep,,2,42,done
63,16tJ2XUW0,isruc_sg2,PCA20,usleep,usleep,,3,42,done
64,16tJ2XUW0,isruc_sg2,PCA20,usleep,usleep,,4,42,done
65,16tJ2XUW0,isruc_sg2,PCA20,usleep,usleep,,5,42,done
66,tooPUVi8,isruc_sg2,PCA50,usleep,usleep,,0,42,done
67,tooPUVi8,isruc_sg2,PCA50,usleep,usleep,,1,42,done
68,tooPUVi8,isruc_sg2,PCA50,usleep,usleep,,2,42,done
69,tooPUVi8,isruc_sg2,PCA50,usleep,usleep,,3,42,done
70,tooPUVi8,isruc_sg2,PCA50,usleep,usleep,,4,42,done
71,tooPUVi8,isruc_sg2,PCA50,usleep,usleep,,5,42,done
72,rE5PS172,isruc_sg2,PCL10,usleep,usleep,,0,42,done
73,rE5PS172,isruc_sg2,PCL10,usleep,usleep,,1,42,done
74,rE5PS172,isruc_sg2,PCL10,usleep,usleep,,2,42,done
75,rE5PS172,isruc_sg2,PCL10,usleep,usleep,,3,42,done
76,rE5PS172,isruc_sg2,PCL10,usleep,usleep,,4,42,done
77,rE5PS172,isruc_sg2,PCL10,usleep,usleep,,5,42,done
78,Ab8tbVxZ,isruc_sg2,PCL20,usleep,usleep,,0,42,done
79,Ab8tbVxZ,isruc_sg2,PCL20,usleep,usleep,,1,42,done
80,Ab8tbVxZ,isruc_sg2,PCL20,usleep,usleep,,2,42,done
81,Ab8tbVxZ,isruc_sg2,PCL20,usleep,usleep,,3,42,done
82,Ab8tbVxZ,isruc_sg2,PCL20,usleep,usleep,,4,42,done
83,Ab8tbVxZ,isruc_sg2,PCL20,usleep,usleep,,5,42,done
84,U70PU6np,isruc_sg2,PCL50,usleep,usleep,,0,42,done
85,U70PU6np,isruc_sg2,PCL50,usleep,usleep,,1,42,done
86,U70PU6np,isruc_sg2,PCL50,usleep,usleep,,2,42,done
87,U70PU6np,isruc_sg2,PCL50,usleep,usleep,,3,42,done
88,U70PU6np,isruc_sg2,PCL50,usleep,usleep,,4,42,done
89,U70PU6np,isruc_sg2,PCL50,usleep,usleep,,5,42,done
90,1e8Liz1xJ,isruc_sg2,SCA10,usleep,usleep,,0,42,done
91,1e8Liz1xJ,isruc_sg2,SCA10,usleep,usleep,,1,42,done
92,1e8Liz1xJ,isruc_sg2,SCA10,usleep,usleep,,2,42,done
93,1e8Liz1xJ,isruc_sg2,SCA10,usleep,usleep,,3,42,done
94,1e8Liz1xJ,isruc_sg2,SCA10,usleep,usleep,,4,42,done
95,1e8Liz1xJ,isruc_sg2,SCA10,usleep,usleep,,5,42,done
96,vJBOzqwE,isruc_sg2,SCA20,usleep,usleep,,0,42,done
97,vJBOzqwE,isruc_sg2,SCA20,usleep,usleep,,1,42,done
98,vJBOzqwE,isruc_sg2,SCA20,usleep,usleep,,2,42,done
99,vJBOzqwE,isruc_sg2,SCA20,usleep,usleep,,3,42,done
100,vJBOzqwE,isruc_sg2,SCA20,usleep,usleep,,4,42,done
101,vJBOzqwE,isruc_sg2,SCA20,usleep,usleep,,5,42,done
102,1hiVmYGYB,isruc_sg2,SCA50,usleep,usleep,,0,42,done
103,1hiVmYGYB,isruc_sg2,SCA50,usleep,usleep,,1,42,done
104,1hiVmYGYB,isruc_sg2,SCA50,usleep,usleep,,2,42,done
105,1hiVmYGYB,isruc_sg2,SCA50,usleep,usleep,,3,42,done
106,1hiVmYGYB,isruc_sg2,SCA50,usleep,usleep,,4,42,done
107,1hiVmYGYB,isruc_sg2,SCA50,usleep,usleep,,5,42,done
108,tWdr6W0X,isruc_sg2,SCL10,usleep,usleep,,0,42,done
109,tWdr6W0X,isruc_sg2,SCL10,usleep,usleep,,1,42,done
110,tWdr6W0X,isruc_sg2,SCL10,usleep,usleep,,2,42,done
111,tWdr6W0X,isruc_sg2,SCL10,usleep,usleep,,3,42,done
112,tWdr6W0X,isruc_sg2,SCL10,usleep,usleep,,4,42,done
113,tWdr6W0X,isruc_sg2,SCL10,usleep,usleep,,5,42,done
114,hzkon2Qu,isruc_sg2,SCL20,usleep,usleep,,0,42,done
115,hzkon2Qu,isruc_sg2,SCL20,usleep,usleep,,1,42,done
116,hzkon2Qu,isruc_sg2,SCL20,usleep,usleep,,2,42,done
117,hzkon2Qu,isruc_sg2,SCL20,usleep,usleep,,3,42,done
118,hzkon2Qu,isruc_sg2,SCL20,usleep,usleep,,4,42,done
119,hzkon2Qu,isruc_sg2,SCL20,usleep,usleep,,5,42,done
120,PZziJktY,isruc_sg2,SCL50,usleep,usleep,,0,42,done
121,PZziJktY,isruc_sg2,SCL50,usleep,usleep,,1,42,done
122,PZziJktY,isruc_sg2,SCL50,usleep,usleep,,2,42,done
123,PZziJktY,isruc_sg2,SCL50,usleep,usleep,,3,42,done
124,PZziJktY,isruc_sg2,SCL50,usleep,usleep,,4,42,done
125,PZziJktY,isruc_sg2,SCL50,usleep,usleep,,5,42,done
126,l0BJMjQl,isruc_sg2,SegCls,usleep,usleep,,0,42,done
127,l0BJMjQl,isruc_sg2,SegCls,usleep,usleep,,1,42,done
128,l0BJMjQl,isruc_sg2,SegCls,usleep,usleep,,2,42,done
129,l0BJMjQl,isruc_sg2,SegCls,usleep,usleep,,3,42,done
130,l0BJMjQl,isruc_sg2,SegCls,usleep,usleep,,4,42,done
131,l0BJMjQl,isruc_sg2,SegCls,usleep,usleep,,5,42,done
